Rank	Word	Frequency	Frequency per million	Zipf value	IPA
184	abondo	242	131.4815	5.1189	a β o n d o̝
185	ouro	234	127.135	5.1043	o w ɾ ʊ
186	ós	232	126.0484	5.1005	ɔ s
187	solar	231	125.5051	5.0987	s o l a ɾ
188	pena	230	124.9618	5.0968	p e n a̝
189	ollo	227	123.3318	5.0911	o ʎ ʊ  |  ɔ ʝ ʊ
190	aquel	226	122.7885	5.0892	a k e l
191	pan	225	122.2452	5.0872	p a ŋ
192	oficina	221	120.072	5.0794	ʊ f i θ i n ɐ
193	fondo	219	118.9853	5.0755	f o n d o̝
193	médico	219	118.9853	5.0755	m ɛ ð i k ʊ
193	parvo	219	118.9853	5.0755	p a ɾ β o̝
194	ficar	218	118.442	5.0735	f i k a ɾ
195	veñen	217	117.8987	5.0715	b e ɲ e ŋ
196	planeta	213	115.7255	5.0634	p l a n e t a
197	aqueles	212	115.1821	5.0614	a k e l ɪ s
197	liña	212	115.1821	5.0614	l i ɲ a̝
197	maio	212	115.1821	5.0614	m a j o̝
197	tren	212	115.1821	5.0614	t ɾ ɛ ŋ
198	oito	209	113.5522	5.0552	o j t o̝
199	serán	207	112.4656	5.051	s e ɾ a ŋ
200	lúa	204	110.8357	5.0447	l u ɐ
201	comezo	202	109.749	5.0404	k o m e s o̝  |  k o m ɛ θ o̝
202	caer	201	109.2057	5.0382	k a e ɾ
202	verán	201	109.2057	5.0382	b ɾ a ŋ
203	vila	197	107.0325	5.0295	b i l a̝
204	escoitar	196	106.4892	5.0273	e s k o j t a ɾ  |  e s k u j t a ɾ
204	manter	196	106.4892	5.0273	m a n t e ɾ
205	igrexa	195	105.9458	5.0251	i ɣ ɾ e ʃ a̝
206	elas	194	105.4025	5.0229	ɛ l ɐ s
206	illa	194	105.4025	5.0229	i ʎ a
207	vimos	193	104.8592	5.0206	b i m ʊ s
208	vento	189	102.686	5.0115	b e n t o̝  |  b ɛ n t o̝
209	dúbida	187	101.5993	5.0069	d u β i ð a̝
209	ren	187	101.5993	5.0069	r e ŋ
210	cadea	184	99.9694	4.9999	k a ð e a̝
211	raro	182	98.8828	4.9951	r a ɾ o̝
211	vinte	182	98.8828	4.9951	b i n t ɪ
212	compostela	181	98.3395	4.9927	k o m p o s t ɛ l a
213	cheo	178	96.7095	4.9855	t͡ʃ e o̝
213	tenda	178	96.7095	4.9855	t e n d a̝  |  t ɛ n d a̝
214	aquela	176	95.6229	4.9806	a k ɛ l ɐ
214	francés	176	95.6229	4.9806	f ɾ a n θ ɛ s
215	cea	175	95.0796	4.9781	s e a̝  |  θ e a̝
215	mercar	175	95.0796	4.9781	m e r k a ɾ
215	xunto	175	95.0796	4.9781	ʃ u n t o̝
216	chea	174	94.5363	4.9756	t͡ʃ e a̝
217	sentir	173	93.993	4.9731	s e n t i ɾ
218	memoria	171	92.9064	4.968	m e m ɔ ɾ j a
218	partir	171	92.9064	4.968	p a ɾ t i ɾ
218	pedir	171	92.9064	4.968	p ɨ ð i ɾ
219	botar	168	91.2764	4.9604	b o t a r
219	cabo	168	91.2764	4.9604	k a β o̝
220	aldea	167	90.7331	4.9578	a l d e a̝
221	fogar	166	90.1898	4.9552	f o ɣ a ɾ
222	rematar	164	89.1032	4.9499	r e m a t a ɾ
223	baño	161	87.4732	4.9419	b a ɲ o̝
224	consello	160	86.9299	4.9392	k o n s e ʎ o̝
225	doado	158	85.8433	4.9337	d o a ð o̝  |  d u a ð o̝
225	présa	158	85.8433	4.9337	p ɾ ɛ s a̝
226	demo	156	84.7567	4.9282	d ɛ m o̝
227	azul	153	83.1267	4.9197	a s u l  |  a θ u l
228	tola	151	82.0401	4.914	t ɔ l a
229	nove	149	80.9535	4.9082	n ɔ β e̝
230	riba	148	80.4102	4.9053	r i β a̝
231	andar	145	78.7802	4.8964	a n d a ɾ
231	xuízo	145	78.7802	4.8964	ʃ w i s̻ ʊ  |  ʃ w i θ ʊ
232	porco	144	78.2369	4.8934	p ɔ ɾ k o̝
233	banco	143	77.6936	4.8904	b a ŋ k o̝
233	estrada	143	77.6936	4.8904	e s t ɾ a ð a̝
234	pra	142	77.1503	4.8873	p ɾ a
234	sacar	142	77.1503	4.8873	s a k a ɾ
235	cabrón	141	76.607	4.8843	k a β ɾ o ŋ
236	teatro	140	76.0637	4.8812	t ɪ a t ɾ ʊ
237	mestre	139	75.5204	4.8781	m ɛ s t ɾ ɪ
237	veño	139	75.5204	4.8781	b e ɲ ʊ
238	corte	138	74.9771	4.8749	k o ɾ t e̝  |  k ɔ ɾ t e̝
239	chamas	136	73.8904	4.8686	t͡ʃ ɐ m ɐ s
239	ferro	136	73.8904	4.8686	f ɛ r o̝
240	conto	135	73.3471	4.8654	k o n t o̝
240	árbore	135	73.3471	4.8654	a ɾ β o̝ ɾ e̝
241	alemaña	134	72.8038	4.8622	a l e m ɐ ɲ ɐ
241	sabelo	134	72.8038	4.8622	s a β ɛ l o̝
242	anaco	133	72.2605	4.8589	a n a k o̝
243	probar	132	71.7172	4.8556	p ɾ o β a ɾ
244	ama	131	71.1739	4.8523	a m a̝
244	carro	131	71.1739	4.8523	k a r o̝
245	avó	130	70.6306	4.849	a β o̝
245	reino	130	70.6306	4.849	r e j n o̝
245	traxe	130	70.6306	4.849	t ɾ a ʃ e̝
246	carreira	129	70.0873	4.8456	k a r e j ɾ a̝
247	cabaleiro	128	69.5439	4.8423	k a β a l e j ɾ o̝
247	chorar	128	69.5439	4.8423	t͡ʃ o ɾ a ɾ
247	ho	128	69.5439	4.8423	ɔ
248	sinal	127	69.0006	4.8389	s i n a l
249	acabar	126	68.4573	4.8354	a k a b a ɾ
249	pescozo	126	68.4573	4.8354	p e s k o s o̝  |  p e s k o θ o̝
249	ruído	126	68.4573	4.8354	r u i ð o̝
249	viña	126	68.4573	4.8354	b i ɲ a̝
250	cervexa	125	67.914	4.832	s e ɾ β e ʃ a̝  |  θ e ɾ β e ʃ a̝
250	costa	125	67.914	4.832	k ɔ s t a̝
251	esquecer	124	67.3707	4.8285	e s k ɛ s e ɾ  |  e s k ɛ θ e ɾ
252	cárcere	123	66.8274	4.825	k a ɾ s e̝ ɾ e̝  |  k a ɾ θ e̝ ɾ e̝
252	rico	123	66.8274	4.825	r i k o̝
253	alemán	122	66.2841	4.8214	a l e m a n
253	ambos	122	66.2841	4.8214	a m b o̝ s
254	corre	121	65.7408	4.8178	k o r e̝
255	voda	120	65.1974	4.8142	b o d a
256	caixa	118	64.1108	4.8069	k a j ʃ a̝
257	monte	117	63.5675	4.8032	m o n t ɪ
258	arroz	116	63.0242	4.7995	a r o s
258	fiestra	116	63.0242	4.7995	f i ɛ s t ɾ a̝
259	fogo	115	62.4809	4.7957	f o ɣ o  |  f ɔ ɣ o
259	han	115	62.4809	4.7957	a n
260	caste	114	61.9376	4.792	k a s t e̝
260	doutro	114	61.9376	4.792	d o w t ɾ o
260	has	114	61.9376	4.792	a s
260	vira	114	61.9376	4.792	b i ɾ a̝
261	amo	113	61.3943	4.7881	a m o̝
261	beira	113	61.3943	4.7881	b e j ɾ a̝
261	sinxelo	113	61.3943	4.7881	s i n ʃ ɛ l o̝
261	trono	113	61.3943	4.7881	t ɾ o n o̝  |  t ɾ ɔ n o̝
