Rank	Word	Frequency	Frequency per million	Zipf value
195	sobel	23	216.7194	5.3359
195	spered	23	216.7194	5.3359
195	tony	23	216.7194	5.3359
195	tost	23	216.7194	5.3359
195	touchañ	23	216.7194	5.3359
195	trec'h	23	216.7194	5.3359
196	'blij	22	207.2968	5.3166
196	'c'hanout	22	207.2968	5.3166
196	alisha	22	207.2968	5.3166
196	arm	22	207.2968	5.3166
196	benn	22	207.2968	5.3166
196	bezit	22	207.2968	5.3166
196	c'hwec'h	22	207.2968	5.3166
196	c'hwitet	22	207.2968	5.3166
196	chomet	22	207.2968	5.3166
196	diaes	22	207.2968	5.3166
196	digor	22	207.2968	5.3166
196	douar	22	207.2968	5.3166
196	emaoc'h	22	207.2968	5.3166
196	frankiz	22	207.2968	5.3166
196	greizenn	22	207.2968	5.3166
196	harz	22	207.2968	5.3166
196	hitler	22	207.2968	5.3166
196	lezel	22	207.2968	5.3166
196	louskenn	22	207.2968	5.3166
196	meggy	22	207.2968	5.3166
196	n'omp	22	207.2968	5.3166
196	pegen	22	207.2968	5.3166
196	pemp	22	207.2968	5.3166
196	perconte	22	207.2968	5.3166
196	pet	22	207.2968	5.3166
196	roit	22	207.2968	5.3166
196	sac'h	22	207.2968	5.3166
196	toye	22	207.2968	5.3166
196	vervel	22	207.2968	5.3166
197	'c'hoarvez	21	197.8743	5.2964
197	alamaned	21	197.8743	5.2964
197	bill	21	197.8743	5.2964
197	buck	21	197.8743	5.2964
197	c'horfoù	21	197.8743	5.2964
197	c'horonal	21	197.8743	5.2964
197	diwezhatoc'h	21	197.8743	5.2964
197	e-barzh	21	197.8743	5.2964
197	el	21	197.8743	5.2964
197	eured	21	197.8743	5.2964
197	evezh	21	197.8743	5.2964
197	familh	21	197.8743	5.2964
197	farsal	21	197.8743	5.2964
197	hey	21	197.8743	5.2964
197	jeneral	21	197.8743	5.2964
197	kemeret	21	197.8743	5.2964
197	m'eo	21	197.8743	5.2964
197	nedeleg	21	197.8743	5.2964
197	ospital	21	197.8743	5.2964
197	pevar	21	197.8743	5.2964
197	sink	21	197.8743	5.2964
197	sizhunvezh	21	197.8743	5.2964
197	skeiñ	21	197.8743	5.2964
197	skoet	21	197.8743	5.2964
197	takad	21	197.8743	5.2964
197	talbenn	21	197.8743	5.2964
197	tomania	21	197.8743	5.2964
197	tro	21	197.8743	5.2964
197	van	21	197.8743	5.2964
197	vro	21	197.8743	5.2964
197	yaouank	21	197.8743	5.2964
198	'deus	20	188.4517	5.2752
198	a-bezh	20	188.4517	5.2752
198	afer	20	188.4517	5.2752
198	alemañ	20	188.4517	5.2752
198	bull	20	188.4517	5.2752
198	c'hellez	20	188.4517	5.2752
198	c'homandant	20	188.4517	5.2752
198	diskouezh	20	188.4517	5.2752
198	dispac'h	20	188.4517	5.2752
198	do	20	188.4517	5.2752
198	drol	20	188.4517	5.2752
198	evañ	20	188.4517	5.2752
198	fas	20	188.4517	5.2752
198	faskourien	20	188.4517	5.2752
198	gadget	20	188.4517	5.2752
198	galloudoù	20	188.4517	5.2752
198	heffron	20	188.4517	5.2752
198	hynkel	20	188.4517	5.2752
198	jackson	20	188.4517	5.2752
198	kaer	20	188.4517	5.2752
198	kendalc'hit	20	188.4517	5.2752
198	kousket	20	188.4517	5.2752
198	kredet	20	188.4517	5.2752
198	liebgott	20	188.4517	5.2752
198	naon	20	188.4517	5.2752
198	posubl	20	188.4517	5.2752
198	rae	20	188.4517	5.2752
198	reont	20	188.4517	5.2752
198	santan	20	188.4517	5.2752
198	saoz	20	188.4517	5.2752
198	sklaer	20	188.4517	5.2752
198	spi	20	188.4517	5.2752
198	teu	20	188.4517	5.2752
198	tremenet	20	188.4517	5.2752
198	warnañ	20	188.4517	5.2752
199	'forzh	19	179.0291	5.2529
199	'lârez	19	179.0291	5.2529
199	'rafe	19	179.0291	5.2529
199	'voc'h	19	179.0291	5.2529
199	a-seblant	19	179.0291	5.2529
199	azezañ	19	179.0291	5.2529
199	bastogne	19	179.0291	5.2529
199	batrouilhenn	19	179.0291	5.2529
