Rank	Word	Frequency	Frequency per million	Zipf value	IPA
301	putus	8648	83.8849	4.9237	p u t ʊ s
302	terbesar	8615	83.5648	4.922	t ə r b ə s a r
303	kucing	8581	83.235	4.9203	k u t͡ʃ ɪ ŋ
304	up	8516	82.6045	4.917	u p e
305	tas	8376	81.2465	4.9098	t a s
306	jerman	8273	80.2474	4.9044	d͡ʒ e r m a n
307	jepang	8135	78.9088	4.8971	d͡ʒ ə p a ŋ
308	suami	8111	78.676	4.8958	s u a̯ m i
309	gigi	8048	78.0649	4.8925	ɡ i ɡ i
310	beli	7976	77.3665	4.8886	b ə l i
311	ayam	7941	77.027	4.8866	a j a m
312	tukang	7819	75.8436	4.8799	t u k a ŋ
313	sehat	7742	75.0967	4.8756	s ɛ h a t̚
314	memakan	7736	75.0385	4.8753	m ə m a k a n
315	teh	7603	73.7484	4.8678	t ɛ h
316	rendah	7580	73.5253	4.8664	r ə n d a h
317	kencan	7463	72.3905	4.8597	k ə n t͡ʃ a n
318	natal	7450	72.2644	4.8589	n a t a l
319	penyakit	7393	71.7115	4.8556	p ə ɲ a k ɪ t
320	babi	7326	71.0616	4.8516	b a b i
321	profesor	7232	70.1498	4.846	p r o f ɛ s ɔ r
322	pemain	7226	70.0916	4.8457	p ə m a i n
323	jari	7171	69.5581	4.8423	d ʒ a r i
324	o	7157	69.4223	4.8415	o
325	halaman	7135	69.2089	4.8402	h a l a m a n
326	sumber	7073	68.6075	4.8364	s ʊ m b ə r
327	baca	7053	68.4135	4.8351	b a t͡ʃ a
328	mantan	7027	68.1613	4.8335	m a n t a n
329	papa	7026	68.1516	4.8335	p a p a
330	surga	6945	67.3659	4.8284	s u r ɡ a
331	istimewa	6934	67.2592	4.8278	ɪ s t i m ɛ w a
331	tahanan	6934	67.2592	4.8278	t a h a n a n
332	angkasa	6923	67.1525	4.8271	a ŋ k a s a
333	komandan	6913	67.0555	4.8264	k o m a n d a n
334	ancaman	6906	66.9876	4.826	a n t͡ʃ a m a n
335	seksi	6876	66.6966	4.8241	s ɛ k s i
336	m	6850	66.4444	4.8225	m  |  ɛ m
337	d	6786	65.8236	4.8184	d  |  d e
338	masyarakat	6784	65.8042	4.8183	m a ʃ a r a k a t̚
339	suci	6773	65.6975	4.8175	s u t͡ʃ i
340	menyerahkan	6710	65.0864	4.8135	m ə ɲ ə r a h k a n
341	allah	6668	64.679	4.8108	a l a h  |  a l l a h  |  a w l a h  |  ɑ l l ɑ h  |  ɑ w l o h
342	lapangan	6657	64.5723	4.81	l a p a ŋ a n
343	klub	6643	64.4365	4.8091	k l u p
344	sore	6636	64.3686	4.8087	s o r e
345	ponsel	6591	63.9321	4.8057	p o n s ɛ l
346	kuno	6580	63.8254	4.805	k u n o
347	mencium	6433	62.3995	4.7952	m ə ɲ t͡ʃ i u m
348	daya	6424	62.3122	4.7946	d a j a
349	ditangkap	6335	61.449	4.7885	d i t a ŋ k a p̚
350	mengendalikan	6312	61.2259	4.7869	m ə ŋ ə n d a l i k a n
351	hukuman	6252	60.6439	4.7828	h u k u m a n
352	bersedia	6232	60.4499	4.7814	a b o n ə m ɛ n
353	biaya	6129	59.4508	4.7742	b i a j a
354	membakar	6110	59.2665	4.7728	m ə m b a k a r
355	resmi	6088	59.0531	4.7712	r ə s m i
356	budak	5985	58.054	4.7638	b u d a k  |  b u d a ʔ
357	peta	5972	57.9279	4.7629	p ə t a
358	kertas	5959	57.8018	4.7619	k ə r t a s
359	hangat	5856	56.8027	4.7544	h a ŋ a t
360	pertahanan	5833	56.5796	4.7527	p ə r t a h a n a n
361	buta	5824	56.4923	4.752	b u t a
362	dewan	5816	56.4147	4.7514	d ɛ w a n
363	e	5761	55.8812	4.7473	e  |  ə  |  ɛ
364	sabar	5712	55.4059	4.7436	s a b a r
365	umur	5702	55.3089	4.7428	u m ʊ r
366	menara	5697	55.2604	4.7424	m ə n a r a
367	lawan	5629	54.6008	4.7372	l a w a n
368	terburuk	5553	53.8636	4.7313	t ə r b u r ʊ k̚
369	bus	5440	52.7675	4.7224	b ʊ s
370	kuliah	5419	52.5638	4.7207	k u l i a h
371	beruang	5368	52.0691	4.7166	b ə r u a̯ ŋ
372	pekan	5346	51.8557	4.7148	p ə k a n
373	menghasilkan	5301	51.4192	4.7111	m ə ŋ h a s i l k a n
374	c	5248	50.9051	4.7068	s e  |  t ʃ  |  t͡ʃ e
375	markas	5221	50.6433	4.7045	m a r k a s
376	kebakaran	5162	50.071	4.6996	k ə b a k a r a n
377	sma	5085	49.3241	4.6931	ɛ s ɛ m a  |  ɛ s ɛ m ʔ a
378	pembohong	5011	48.6063	4.6867	p ə m b o h o n ɡ
379	proyek	4990	48.4026	4.6849	p r o j ɛ k
380	teori	4926	47.7818	4.6793	t e o r i
381	bapa	4922	47.743	4.6789	b a p a
382	dana	4912	47.646	4.678	d a n a
383	sembuh	4910	47.6266	4.6778	s ə m b ʊ h
384	pendeta	4876	47.2968	4.6748	p ə n d ɛ t a
385	bandara	4867	47.2095	4.674	b a n d a r a
386	x	4838	46.9282	4.6714	s , k s  |  ɛ k s
387	bangsa	4828	46.8312	4.6705	b a ŋ s a
388	kendaraan	4813	46.6857	4.6692	k ə n d a r a ʔ a n
389	kebebasan	4808	46.6372	4.6687	k ə b ɛ b a s a n
390	percobaan	4797	46.5305	4.6677	p ə r t͡ʃ o b a a n
391	harta	4783	46.3947	4.6665	h a r t a
392	hadir	4776	46.3268	4.6658	h a d i r  |  h a d ɪ r
393	angka	4773	46.2977	4.6656	a ŋ k a
394	gua	4760	46.1716	4.6644	ɡ u a
395	toilet	4725	45.8321	4.6612	t o i̯ l ɛ t̚
396	gudang	4721	45.7933	4.6608	ɡ u d a ŋ
