Rank	Word	Frequency	Frequency per million	Zipf value
444	palabras	342	185.8127	5.2691
444	querida	342	185.8127	5.2691
445	segue	341	185.2694	5.2678
446	espero	339	184.1828	5.2652
446	loita	339	184.1828	5.2652
447	acó	338	183.6395	5.264
448	noites	336	182.5528	5.2614
449	houbo	335	182.0095	5.2601
450	dáme	334	181.4662	5.2588
451	ceo	333	180.9229	5.2575
451	tampouco	333	180.9229	5.2575
452	branco	328	178.2063	5.2509
452	mozos	328	178.2063	5.2509
453	dá	326	177.1197	5.2483
453	estiven	326	177.1197	5.2483
453	pregunta	326	177.1197	5.2483
454	fronte	325	176.5764	5.2469
455	buscar	324	176.0331	5.2456
455	sentido	324	176.0331	5.2456
456	libre	323	175.4898	5.2443
457	veu	322	174.9465	5.2429
458	chama	321	174.4032	5.2416
459	cámara	320	173.8598	5.2402
460	lume	319	173.3165	5.2388
460	peor	319	173.3165	5.2388
460	soldados	319	173.3165	5.2388
460	traballadores	319	173.3165	5.2388
461	estea	318	172.7732	5.2375
462	algunhas	317	172.2299	5.2361
463	mortos	313	170.0567	5.2306
464	detrás	312	169.5133	5.2292
464	fame	312	169.5133	5.2292
464	revolución	312	169.5133	5.2292
465	centro	311	168.97	5.2278
466	música	310	168.4267	5.2264
467	ha	308	167.3401	5.2236
468	negros	306	166.2535	5.2208
469	boca	305	165.7102	5.2193
470	volve	304	165.1669	5.2179
471	única	303	164.6235	5.2165
472	pobre	302	164.0802	5.2151
473	cantos	301	163.5369	5.2136
473	falta	301	163.5369	5.2136
473	fixeron	301	163.5369	5.2136
473	velo	301	163.5369	5.2136
474	malo	299	162.4503	5.2107
475	debes	298	161.907	5.2093
476	teña	297	161.3637	5.2078
477	mil	295	160.277	5.2049
477	seino	295	160.277	5.2049
478	vive	294	159.7337	5.2034
479	dime	293	159.1904	5.2019
479	estivo	293	159.1904	5.2019
479	sabemos	293	159.1904	5.2019
479	saben	293	159.1904	5.2019
479	último	293	159.1904	5.2019
480	dixeches	292	158.6471	5.2004
480	espera	292	158.6471	5.2004
481	cariño	291	158.1038	5.1989
481	partes	291	158.1038	5.1989
482	nacional	290	157.5605	5.1974
482	novas	290	157.5605	5.1974
482	xogo	290	157.5605	5.1974
483	resto	289	157.0172	5.1959
484	señorita	288	156.4739	5.1944
485	esquerda	287	155.9305	5.1929
485	festa	287	155.9305	5.1929
486	frío	286	155.3872	5.1914
486	lei	286	155.3872	5.1914
486	qué	286	155.3872	5.1914
487	dólares	285	154.8439	5.1899
487	exemplo	285	154.8439	5.1899
487	vostedes	285	154.8439	5.1899
488	chamar	284	154.3006	5.1884
488	colle	284	154.3006	5.1884
489	coñezo	283	153.7573	5.1868
489	marcha	283	153.7573	5.1868
490	capitán	282	153.214	5.1853
490	coller	282	153.214	5.1853
490	cre	282	153.214	5.1853
491	duro	281	152.6707	5.1838
491	sete	281	152.6707	5.1838
491	través	281	152.6707	5.1838
492	perder	280	152.1274	5.1822
493	director	279	151.5841	5.1807
494	atención	278	151.0407	5.1791
494	listo	278	151.0407	5.1791
494	política	278	151.0407	5.1791
495	can	277	150.4974	5.1775
495	equipo	277	150.4974	5.1775
495	sociedade	277	150.4974	5.1775
495	tras	277	150.4974	5.1775
496	silencio	276	149.9541	5.176
496	soño	276	149.9541	5.176
496	voz	276	149.9541	5.176
497	deben	275	149.4108	5.1744
497	libro	275	149.4108	5.1744
497	mes	275	149.4108	5.1744
497	papel	275	149.4108	5.1744
497	roupa	275	149.4108	5.1744
498	doutor	274	148.8675	5.1728
498	sodes	274	148.8675	5.1728
499	exactamente	273	148.3242	5.1712
499	ler	273	148.3242	5.1712
500	estades	272	147.7809	5.1696
500	gústame	272	147.7809	5.1696
501	lord	271	147.2376	5.168
502	crer	270	146.6942	5.1664
502	nese	270	146.6942	5.1664
503	café	269	146.1509	5.1648
504	comité	268	145.6076	5.1632
504	ve	268	145.6076	5.1632
505	intre	267	145.0643	5.1616
505	simplemente	267	145.0643	5.1616
505	tiñan	267	145.0643	5.1616
506	fora	266	144.521	5.1599
506	lembro	266	144.521	5.1599
507	vella	265	143.9777	5.1583
508	comezar	264	143.4344	5.1567
509	dela	263	142.8911	5.155
510	diferente	262	142.3477	5.1534
511	precisa	261	141.8044	5.1517
512	hospital	260	141.2611	5.15
512	loitar	260	141.2611	5.15
512	vista	260	141.2611	5.15
513	longo	259	140.7178	5.1483
