Rank	Word	Frequency	Frequency per million	Zipf value	IPA
398	kaheksateistkümnes	19	0.1513	2.1798	k ɑ h e k s ɑ t e i̯ s t k y m n e s
398	vall	19	0.1513	2.1798	v ɑ lʲː
398	ühistransport	19	0.1513	2.1798	y h i s t r ɑ n s p o r t
399	eramu	18	0.1434	2.1565	e r ɑ m u
399	pürgima	18	0.1434	2.1565	p y r ɡ̊ i m ɑ
400	siim	17	0.1354	2.1316	s iː m
401	resto	16	0.1274	2.1052	r e s t o
402	aituma	15	0.1195	2.0774	ɑ i̯ t u m ɑ
402	lesima	15	0.1195	2.0774	l e s i m a
402	sloveenia	15	0.1195	2.0774	s l o v eː n i ɑ
403	küpros	14	0.1115	2.0473	k y p r o s
403	piiramatus	14	0.1115	2.0473	p iː r ɑ m ɑ t u s
403	žilett	14	0.1115	2.0473	ʒ i l e tʲː
404	lissabon	13	0.1035	2.0149	l i sː ɑ b̥ o n
405	piiratus	12	0.0956	1.9805	p iː r ɑ t u s
405	suguti	12	0.0956	1.9805	s u ɡ̊ u t i
406	aabits	11	0.0876	1.9425	ɑː b i t s
406	ajapiirang	11	0.0876	1.9425	ɑ j ɑ p iː r ɑ ŋ ɡ̊
406	kiiruspiirang	11	0.0876	1.9425	k iː r u s p iː r ɑ ŋ ɡ̊
406	veevarustus	11	0.0876	1.9425	v eː v ɑ r u s t u s
406	ümberlõikamine	11	0.0876	1.9425	y m b̥ e r l ɤ i̯ k ɑ m i n e
407	üheksateistkümnes	10	0.0797	1.9015	y h e k s ɑ t e i̯ s t k y m n e s
408	enesepiiramine	9	0.0717	1.8555	e n e s e p iː r ɑ m i n e
409	džemper	8	0.0637	1.8041	d̥ ʒ e m p e r
409	nuuk	8	0.0637	1.8041	n uː k
409	seek	8	0.0637	1.8041	s eː k
409	siimon	8	0.0637	1.8041	s iː m o n
409	vanusepiirang	8	0.0637	1.8041	v ɑ n u s e p iː r ɑ ŋ ɡ̊
410	jaanipäev	7	0.0558	1.7466	j ɑː n i p æ e̯ v
410	soolama	7	0.0558	1.7466	s oː l ɑ m ɑ
411	otsetõus	6	0.0478	1.6794	o t s e t ɤ u̯ s
412	antarktis	5	0.0398	1.5999	ɑ n t ɑ r k t i s
412	hertsegoviina	5	0.0398	1.5999	h e r t s e ɡ̊ o v iː n ɑ
412	hoomama	5	0.0398	1.5999	h oː m ɑ m ɑ
412	seljak	5	0.0398	1.5999	s e l j ɑ k
413	alk	4	0.0319	1.5038	ɑ lʲ k
413	liechtenstein	4	0.0319	1.5038	l i h t e n ʃ t ɑ i̯ n
413	süvameri	4	0.0319	1.5038	s y v ɑ m e r i
414	püü	3	0.0239	1.3784	p yː
414	rikastuma	3	0.0239	1.3784	r i k ɑ s t u m ɑ
414	saaremaa	3	0.0239	1.3784	s ɑː r e m ɑː
414	süva	3	0.0239	1.3784	s y v ɑ
415	andorra	2	0.0159	1.2014	ɑ n d̥ o rː ɑ
415	aserbaidžaan	2	0.0159	1.2014	ɑ s e r b̥ ɑ i̯ d̥ ʒ ɑː n
415	kahjurvara	2	0.0159	1.2014	k ɑ h j u r v ɑ r ɑ
415	luide	2	0.0159	1.2014	l u i̯ d̥ e
415	niidistik	2	0.0159	1.2014	n iː d̥ i s t i k
415	piiramistorn	2	0.0159	1.2014	p iː r ɑ m i s t o r n
415	valletta	2	0.0159	1.2014	v ɑ lː e tː ɑ
416	piirdumine	1	0.008	0.9031	p iː r d̥ u m i n e
416	siimeon	1	0.008	0.9031	s iː m e o̯ n
416	š	1	0.008	0.9031	ʃ ɑː
416	šiiit	1	0.008	0.9031	ʃ i iː t
