Rank	Word	Frequency	Frequency per million	Zipf value	IPA
45	ugnis	662	81.0759	4.9089	ʊ ɡ nʲ ɪ s
46	dovana	660	80.8309	4.9076	d oː v ɐ n ɐ  |  d ôː v ɐ n ɐ
47	panašus	634	77.6467	4.8901	p ɐ n ɐ ʂ ʊ s
48	ieškoti	625	76.5445	4.8839	i ə ʂ k oː t ɪ
49	vanduo	618	75.6872	4.879	ʋ ɐ n d ʊ ɔ
50	gėda	616	75.4422	4.8776	ɡʲ eː d a
51	šuo	606	74.2175	4.8705	ʂ u ə
52	dingti	547	66.9917	4.826	dʲ ɪ ŋ k tʲ ɪ
53	kalė	541	66.2569	4.8212	k ɐ lʲ eː  |  k ɑː lʲ eː
54	bėgti	525	64.2973	4.8082	bʲ eː k tʲ ɪ
55	antras	501	61.358	4.7879	ɐ͡n̩ t r ɐ s
56	netyčia	500	61.2356	4.787	nʲ ɛ tʲ iː t͡ɕʲ ɛ
57	žemė	468	57.3165	4.7583	ʒʲ æː mʲ eː
58	saulė	465	56.9491	4.7555	s ɑ u l eː
59	saulės	438	53.6424	4.7295	s ɑ u l eː s
60	laikyti	426	52.1727	4.7174	ɫ a ɪ kʲ iː tʲ ɪ
61	melas	412	50.4581	4.7029	mʲ æː ɫ a s
62	pokštas	395	48.3761	4.6846	p oː k ʃ t a s
63	šokti	391	47.8862	4.6802	ʂ oː k tʲ ɪ
64	sunkus	387	47.3963	4.6757	s ʊ ŋ k ʊ s
65	kūdikis	385	47.1514	4.6735	k uː dʲ ɪ kʲ ɪ s
66	kaina	370	45.3143	4.6562	k a j n ɐ
67	u	367	44.9469	4.6527	ʊ
68	tikėti	362	44.3345	4.6467	tʲ ɪ kʲ eː tʲ ɪ
69	ai	356	43.5997	4.6395	a͡ɪ  |  ɐ͡ɪ
70	siela	333	40.7829	4.6105	s i͡ə l ɐ
71	auka	327	40.0481	4.6026	a uˑ k a
72	amerika	321	39.3132	4.5945	ɐ mʲ ɛ rʲ ɪ k ɐ
73	niekšas	313	38.3335	4.5836	nʲ ɪ æː k ʃ a s
74	linija	283	34.6593	4.5398	lʲ ɪ nʲ ɪ j ɛ
75	vagis	280	34.2919	4.5352	v a ɡʲ ɪ s
76	paukštis	266	32.5773	4.5129	p ɒ ʊ k ʃ tʲ ɪ s
77	atnešti	261	31.965	4.5047	a t nʲ ɛ ʃʲ tʲ ɪ
78	protas	254	31.1077	4.4929	p r oː t a s
79	lova	249	30.4953	4.4842	l oː ʋ ɐ
80	liga	237	29.0257	4.4628	lʲ ɪ ɡ ɐ
81	markas	234	28.6582	4.4572	m a r k a s
82	laikrodis	221	27.0661	4.4324	l ɐ͡ɪ k r oː dʲ ɪ s
83	kekšė	214	26.2088	4.4184	kʲ æː k ʃʲ eː
84	žvėris	213	26.0863	4.4164	ʒʲ vʲ eː rʲ ɪ s
85	popierius	209	25.5965	4.4082	p oː pʲ ɪ ə rʲ ʊ s
86	šaltinis	196	24.0043	4.3803	ʃ ɐ l tʲ ɪ nʲ ɪ s
87	vaiduoklis	195	23.8819	4.3781	v ɐ ɪ d u͡ə k lʲ ɪ s
88	auksas	191	23.392	4.3691	a͡ʊ k s ɐ s
89	juodas	186	22.7796	4.3575	j û ə d ɐ s
90	šunų	175	21.4324	4.3311	ʃ ʊ n ʊː
91	aa	166	20.3302	4.3081	ɐ aː  |  ɐ ɐ
92	denis	161	19.7179	4.2949	dʲ æː nʲ ɪ s
93	dangus	160	19.5954	4.2922	d ɐ ŋ ɡ ʊ s
94	santuoka	157	19.228	4.2839	s a n t u ə k ɐ
95	verkti	152	18.6156	4.2699	vʲ ɛ͡r k tʲ ɪ
96	arklys	149	18.2482	4.2612	ɐ r k lʲ iː s
97	tvirtas	143	17.5134	4.2434	tʲ vʲ ɪ r t ɐ s
98	mokslas	140	17.146	4.2342	m oː k s ɫ a s
99	šaltas	136	16.6561	4.2216	ʃ a l t ɐ s
100	menas	134	16.4111	4.2151	mʲ æː n a s
101	arbata	132	16.1662	4.2086	ɐ r b ɐ t ɐ
102	nešti	126	15.4314	4.1884	nʲ ɛ ʃ tʲ ɪ
103	siųsti	125	15.3089	4.1849	sʲ uː sʲ tʲ ɪ
104	nuosavybė	121	14.819	4.1708	n u ɔ s a vʲ iː bʲ eː
105	nuotaika	119	14.5741	4.1636	n u ɔ t a ɪ k a
106	saulę	118	14.4516	4.1599	s ɑ u l æː
107	kunigas	114	13.9617	4.1449	k ʊ nʲ ɪ ɡ ɐ s
108	tarnas	105	12.8595	4.1092	t ɐ r n ɐ s
109	kekše	100	12.2471	4.088	kʲ æː k ʃʲ ɛ  |  kʲ ɛ k ʃʲ ɛ
110	kalti	97	11.8797	4.0748	k a lʲ tʲ ɪ
110	saule	97	11.8797	4.0748	s ɑ u l ɛ
111	dėti	96	11.7572	4.0703	dʲ eː tʲ ɪ
112	sriuba	95	11.6348	4.0658	sʲ rʲ ʊ b ɐ
113	takas	93	11.3898	4.0565	t ǎː k ɐ s
