Rank	Word	Frequency	Frequency per million	Zipf value	IPA
493	gyllen	204	3.0561	3.4852	j ʏ l n̩
493	motgift	204	3.0561	3.4852	m uː t j i f t
494	kål	202	3.0262	3.4809	k oː l  |  k oː ɽ
495	enighet	200	2.9962	3.4766	eː n ɪ h eː t
495	omfavne	200	2.9962	3.4766	ɔ m f ɑ ʋ n ə
496	bokstav	198	2.9662	3.4722	b u k s t ɑː ʋ
497	hovedsakelig	195	2.9213	3.4656	h uː ʋ ə d s ɑː k l ɪ
498	sigarettene	193	2.8913	3.4611	s ɪ ɡ a r ɛ tː ə n ə
498	smalt	193	2.8913	3.4611	s m ɑ l t  |  s m ɑː l t
499	kiosken	190	2.8464	3.4543	ç ɔ s k n̩
499	tannbørste	190	2.8464	3.4543	t ɑ n b œ ʂ t ə
500	åsyn	188	2.8164	3.4497	oː s yː n
501	beijing	186	2.7865	3.4451	b æ j d ʒ ɪ ŋ
502	afrikansk	185	2.7715	3.4427	ɑ f r i k ɑː n s k
502	verge	185	2.7715	3.4427	v ê r ɡ ə
503	endene	184	2.7565	3.4404	ɛ n d ə n ə  |  ɛ nː ə n ə
504	apotek	183	2.7415	3.438	ɑ p u t eː k
505	finland	182	2.7265	3.4356	f ɪ n l ɑ n
506	dvd	181	2.7116	3.4332	d eː ʋ ə d eː
507	bandasje	179	2.6816	3.4284	b a n d ɑː ʃ ə
507	kuwait	179	2.6816	3.4284	k ʉ ʋ a ɪ t
508	gulrot	177	2.6516	3.4235	ɡ ʉ l r uː t  |  ɡ ʉ ɽ r uː t
509	ovn	176	2.6367	3.4211	ɔ ʋ n
510	appelsin	175	2.6217	3.4186	ɑ p l̩ s iː n
510	barnehage	175	2.6217	3.4186	b aː r n e h aː ɡ e
510	sjokoladen	175	2.6217	3.4186	ʃ ʊ k ʊ l ɑː d n̩
510	tåre	175	2.6217	3.4186	t oː r e
510	uovervinnelig	175	2.6217	3.4186	ʉ o v e r v i n n e l i
511	ab	174	2.6067	3.4161	ɑ b eː  |  ɑː b  |  ɑː b ə
511	ballong	174	2.6067	3.4161	b ɑ l ɔ ŋ
511	ballonger	174	2.6067	3.4161	b ɑ l ɔ ŋ ə r
511	franskmann	174	2.6067	3.4161	f r ɑ n s k m ɑ n
512	kartene	173	2.5917	3.4136	k a ʁ t ə n ə  |  k a ʈ ə n ə
