Rank	Bigram	Frequency	Frequency per million	Zipf value
507	kk	1194	77.9748	4.892
507	ž$	1194	77.9748	4.892
508	eo	1189	77.6483	4.8901
509	ūž	1188	77.583	4.8898
510	h$	1184	77.3218	4.8883
511	rz	1159	75.6891	4.879
512	lz	1156	75.4932	4.8779
513	žā	1147	74.9055	4.8745
514	^ū	1144	74.7096	4.8734
515	zz	1143	74.6443	4.873
516	ļķ	1128	73.6647	4.8673
517	ūz	1100	71.8361	4.8563
518	kn	1088	71.0525	4.8516
519	bk	1080	70.53	4.8484
520	iļ	1076	70.2688	4.8468
521	ūg	1073	70.0729	4.8456
522	bt	1072	70.0076	4.8451
523	rc	1066	69.6157	4.8427
524	sd	1061	69.2892	4.8407
525	dm	1052	68.7015	4.837
526	iž	1048	68.4402	4.8353
527	lr	1028	67.1341	4.8269
528	ič	1026	67.0035	4.8261
529	nš	1023	66.8076	4.8248
530	mn	1007	65.7627	4.818
531	uģ	996	65.0443	4.8132
532	fu	990	64.6525	4.8106
533	oi	987	64.4566	4.8093
534	ož	973	63.5423	4.8031
535	pg	962	62.824	4.7981
536	ūj	955	62.3668	4.795
537	nj	931	60.7995	4.7839
538	lf	920	60.0811	4.7787
539	fl	914	59.6893	4.7759
540	rķ	906	59.1668	4.7721
541	ģē	892	58.2526	4.7653
542	tļ	879	57.4036	4.7589
543	uā	853	55.7056	4.7459
544	nv	848	55.3791	4.7433
545	āg	838	54.7261	4.7382
546	aķ	825	53.8771	4.7314
547	uņ	822	53.6812	4.7298
548	tj	811	52.9628	4.724
549	eā	801	52.3098	4.7186
550	vj	799	52.1791	4.7175
551	mj	793	51.7873	4.7142
552	rr	790	51.5914	4.7126
553	zc	784	51.1996	4.7093
554	dū	783	51.1343	4.7087
555	tz	781	51.0036	4.7076
556	iķ	779	50.873	4.7065
557	ah	774	50.5465	4.7037
558	kc	764	49.8935	4.698
559	gn	762	49.7628	4.6969
560	â$	750	48.9792	4.69
561	oč	739	48.2608	4.6836
562	ä$	731	47.7384	4.6789
563	nr	730	47.6731	4.6783
564	āļ	724	47.2812	4.6747
565	už	721	47.0853	4.6729
565	y$	721	47.0853	4.6729
566	bj	714	46.6282	4.6686
567	gļ	710	46.367	4.6662
568	ua	706	46.1057	4.6638
569	sb	703	45.9098	4.6619
570	šr	700	45.7139	4.66
571	žī	697	45.518	4.6582
572	pd	684	44.669	4.65
573	uu	680	44.4078	4.6475
574	eķ	679	44.3425	4.6468
575	zj	674	44.0159	4.6436
