Rank	Bigram	Frequency	Frequency per million	Zipf value
492	oz	3321	64.2118	4.8076
493	pn	3295	63.7091	4.8042
494	nf	3292	63.6511	4.8038
495	sr	3209	62.0463	4.7927
496	šr	3180	61.4856	4.7888
497	ca	3173	61.3502	4.7878
498	lū	3167	61.2342	4.787
499	bd	3155	61.0022	4.7853
500	^w	3130	60.5188	4.7819
501	įm	3119	60.3061	4.7804
502	ue	3116	60.2481	4.7799
503	lš	3072	59.3974	4.7738
504	ož	3034	58.6627	4.7684
505	mž	3003	58.0633	4.7639
506	žn	2979	57.5992	4.7604
507	lr	2899	56.0524	4.7486
508	mę	2884	55.7624	4.7463
509	bs	2854	55.1823	4.7418
510	ėž	2829	54.699	4.738
511	sc	2824	54.6023	4.7372
512	pj	2820	54.525	4.7366
513	co	2804	54.2156	4.7341
514	aė	2794	54.0222	4.7326
515	tk	2783	53.8096	4.7309
516	ūč	2780	53.7515	4.7304
517	by	2677	51.76	4.714
517	kc	2677	51.76	4.714
518	lf	2661	51.4507	4.7114
519	iė	2654	51.3153	4.7102
520	šb	2643	51.1026	4.7084
521	vų	2638	51.006	4.7076
522	v$	2631	50.8706	4.7065
523	ee	2603	50.3292	4.7018
524	yš	2600	50.2712	4.7013
525	ąm	2599	50.2519	4.7012
526	žp	2578	49.8459	4.6976
527	gū	2577	49.8265	4.6975
528	oo	2576	49.8072	4.6973
529	gž	2567	49.6332	4.6958
530	pū	2560	49.4978	4.6946
531	sę	2549	49.2851	4.6927
532	dū	2423	46.8489	4.6707
533	bj	2405	46.5009	4.6675
534	gd	2375	45.9208	4.662
535	^ė	2349	45.4181	4.6572
536	hu	2337	45.1861	4.655
537	fl	2265	43.794	4.6414
538	md	2222	42.9626	4.6331
539	uc	2208	42.6919	4.6303
540	ūg	2158	41.7251	4.6204
541	yž	2157	41.7058	4.6202
542	pą	2137	41.3191	4.6162
543	ūm	2122	41.0291	4.6131
544	žl	2120	40.9904	4.6127
545	ėz	2105	40.7004	4.6096
546	pš	2104	40.681	4.6094
547	zm	2101	40.623	4.6088
548	ck	2100	40.6037	4.6086
549	įp	2095	40.507	4.6075
550	kč	2068	39.985	4.6019
551	bų	2060	39.8303	4.6002
552	zė	2018	39.0182	4.5913
553	mm	2008	38.8249	4.5891
554	rc	1982	38.3221	4.5834
