Rank	Character	Frequency	Frequency per million	Zipf value
304	廓	16	0.0016	0.2041
304	心	16	0.0016	0.2041
304	息	16	0.0016	0.2041
304	情	16	0.0016	0.2041
304	感	16	0.0016	0.2041
304	振	16	0.0016	0.2041
304	新	16	0.0016	0.2041
304	涙	16	0.0016	0.2041
304	滚	16	0.0016	0.2041
304	立	16	0.0016	0.2041
304	罪	16	0.0016	0.2041
304	跡	16	0.0016	0.2041
304	返	16	0.0016	0.2041
305	ʰ	15	0.0015	0.1761
305	ئ	15	0.0015	0.1761
305	ඔ	15	0.0015	0.1761
305	့	15	0.0015	0.1761
305	្	15	0.0015	0.1761
305	ọ	15	0.0015	0.1761
305	ụ	15	0.0015	0.1761
305	び	15	0.0015	0.1761
305	ゆ	15	0.0015	0.1761
305	コ	15	0.0015	0.1761
305	什	15	0.0015	0.1761
305	伝	15	0.0015	0.1761
305	力	15	0.0015	0.1761
305	向	15	0.0015	0.1761
305	多	15	0.0015	0.1761
305	探	15	0.0015	0.1761
305	星	15	0.0015	0.1761
305	有	15	0.0015	0.1761
305	醤	15	0.0015	0.1761
305	重	15	0.0015	0.1761
305	閑	15	0.0015	0.1761
305	靛	15	0.0015	0.1761
305	骇	15	0.0015	0.1761
305	ａ	15	0.0015	0.1761
305	ｈ	15	0.0015	0.1761
305	ｎ	15	0.0015	0.1761
306	ǒ	14	0.0014	0.1461
306	ـ	14	0.0014	0.1461
306	ര	14	0.0014	0.1461
306	ඇ	14	0.0014	0.1461
306	ဲ	14	0.0014	0.1461
306	ံ	14	0.0014	0.1461
306	ន	14	0.0014	0.1461
306	ぎ	14	0.0014	0.1461
306	デ	14	0.0014	0.1461
306	㐱	14	0.0014	0.1461
306	㰊	14	0.0014	0.1461
306	㵥	14	0.0014	0.1461
306	丸	14	0.0014	0.1461
306	先	14	0.0014	0.1461
306	器	14	0.0014	0.1461
306	扵	14	0.0014	0.1461
306	拉	14	0.0014	0.1461
306	挠	14	0.0014	0.1461
306	斗	14	0.0014	0.1461
306	斯	14	0.0014	0.1461
306	昣	14	0.0014	0.1461
306	楴	14	0.0014	0.1461
306	殺	14	0.0014	0.1461
306	汯	14	0.0014	0.1461
306	汴	14	0.0014	0.1461
306	渮	14	0.0014	0.1461
306	物	14	0.0014	0.1461
306	牯	14	0.0014	0.1461
306	猠	14	0.0014	0.1461
306	獥	14	0.0014	0.1461
306	獶	14	0.0014	0.1461
306	琮	14	0.0014	0.1461
306	瑥	14	0.0014	0.1461
306	畔	14	0.0014	0.1461
306	眾	14	0.0014	0.1461
306	福	14	0.0014	0.1461
306	穩	14	0.0014	0.1461
306	端	14	0.0014	0.1461
306	続	14	0.0014	0.1461
306	羌	14	0.0014	0.1461
306	聶	14	0.0014	0.1461
306	译	14	0.0014	0.1461
306	迷	14	0.0014	0.1461
306	醲	14	0.0014	0.1461
306	ﾒ	14	0.0014	0.1461
307	̣	13	0.0013	0.1139
307	ഊ	13	0.0013	0.1139
307	ാ	13	0.0013	0.1139
307	ီ	13	0.0013	0.1139
307	ⴠ	13	0.0013	0.1139
307	〬	13	0.0013	0.1139
307	ざ	13	0.0013	0.1139
307	パ	13	0.0013	0.1139
307	㔬	13	0.0013	0.1139
307	㤊	13	0.0013	0.1139
307	㸭	13	0.0013	0.1139
307	二	13	0.0013	0.1139
307	体	13	0.0013	0.1139
307	克	13	0.0013	0.1139
307	失	13	0.0013	0.1139
307	宝	13	0.0013	0.1139
307	寄	13	0.0013	0.1139
307	对	13	0.0013	0.1139
307	広	13	0.0013	0.1139
307	掻	13	0.0013	0.1139
307	时	13	0.0013	0.1139
307	景	13	0.0013	0.1139
307	望	13	0.0013	0.1139
307	永	13	0.0013	0.1139
307	決	13	0.0013	0.1139
307	答	13	0.0013	0.1139
307	翻	13	0.0013	0.1139
307	連	13	0.0013	0.1139
307	ｒ	13	0.0013	0.1139
307	ｙ	13	0.0013	0.1139
308	ĳ	12	0.0012	0.0792
308	ǿ	12	0.0012	0.0792
308	ӳ	12	0.0012	0.0792
308	ম	12	0.0012	0.0792
308	ഹ	12	0.0012	0.0792
308	ණ	12	0.0012	0.0792
308	ෂ	12	0.0012	0.0792
308	ổ	12	0.0012	0.0792
308	ザ	12	0.0012	0.0792
308	ズ	12	0.0012	0.0792
308	ソ	12	0.0012	0.0792
308	ツ	12	0.0012	0.0792
308	ナ	12	0.0012	0.0792
308	付	12	0.0012	0.0792
308	凝	12	0.0012	0.0792
308	史	12	0.0012	0.0792
308	味	12	0.0012	0.0792
308	咲	12	0.0012	0.0792
308	啊	12	0.0012	0.0792
308	始	12	0.0012	0.0792
308	安	12	0.0012	0.0792
308	少	12	0.0012	0.0792
308	左	12	0.0012	0.0792
308	年	12	0.0012	0.0792
308	思	12	0.0012	0.0792
308	抗	12	0.0012	0.0792
308	木	12	0.0012	0.0792
308	檒	12	0.0012	0.0792
308	武	12	0.0012	0.0792
308	湯	12	0.0012	0.0792
308	照	12	0.0012	0.0792
308	碈	12	0.0012	0.0792
308	羘	12	0.0012	0.0792
308	致	12	0.0012	0.0792
308	舞	12	0.0012	0.0792
308	落	12	0.0012	0.0792
308	覚	12	0.0012	0.0792
308	说	12	0.0012	0.0792
308	追	12	0.0012	0.0792
308	闇	12	0.0012	0.0792
308	鰎	12	0.0012	0.0792
308	黑	12	0.0012	0.0792
309	ņ	11	0.0011	0.0414
309	ץ	11	0.0011	0.0414
309	အ	11	0.0011	0.0414
309	ါ	11	0.0011	0.0414
309	ူ	11	0.0011	0.0414
309	ျ	11	0.0011	0.0414
309	ị	11	0.0011	0.0414
309	ứ	11	0.0011	0.0414
309	ィ	11	0.0011	0.0414
309	ガ	11	0.0011	0.0414
309	メ	11	0.0011	0.0414
309	南	11	0.0011	0.0414
309	吉	11	0.0011	0.0414
309	呼	11	0.0011	0.0414
309	宇	11	0.0011	0.0414
309	宙	11	0.0011	0.0414
309	尔	11	0.0011	0.0414
309	戈	11	0.0011	0.0414
309	扼	11	0.0011	0.0414
309	様	11	0.0011	0.0414
309	正	11	0.0011	0.0414
309	添	11	0.0011	0.0414
309	用	11	0.0011	0.0414
309	神	11	0.0011	0.0414
309	種	11	0.0011	0.0414
309	終	11	0.0011	0.0414
309	超	11	0.0011	0.0414
309	遁	11	0.0011	0.0414
309	閞	11	0.0011	0.0414
309	閟	11	0.0011	0.0414
309	间	11	0.0011	0.0414
309	阿	11	0.0011	0.0414
309	髪	11	0.0011	0.0414
309	밒	11	0.0011	0.0414
310	ĩ	10	0.001	0.0
310	ț	10	0.001	0.0
310	љ	10	0.001	0.0
310	স	10	0.001	0.0
310	മ	10	0.001	0.0
