Rank	Character	Frequency	Frequency per million	Zipf value
182	遁	14	0.0138	1.1399
183	ś	13	0.0128	1.1072
183	ふ	13	0.0128	1.1072
183	涙	13	0.0128	1.1072
183	添	13	0.0128	1.1072
183	花	13	0.0128	1.1072
183	行	13	0.0128	1.1072
184	å	12	0.0118	1.0719
184	ح	12	0.0118	1.0719
184	シ	12	0.0118	1.0719
184	上	12	0.0118	1.0719
184	未	12	0.0118	1.0719
184	来	12	0.0118	1.0719
184	続	12	0.0118	1.0719
184	雪	12	0.0118	1.0719
184	青	12	0.0118	1.0719
185	ع	11	0.0108	1.0334
185	事	11	0.0108	1.0334
185	光	11	0.0108	1.0334
185	声	11	0.0108	1.0334
185	待	11	0.0108	1.0334
185	私	11	0.0108	1.0334
