Rank	Bigram	Frequency	Frequency per million	Zipf value
640	p-	5512	7.4608	3.8728
641	õo	5493	7.4351	3.8713
642	h-	5455	7.3837	3.8683
643	yw	5402	7.3119	3.864
644	'a	5380	7.2821	3.8623
645	sg	5370	7.2686	3.8615
646	dh	5359	7.2537	3.8606
647	še	5339	7.2267	3.8589
648	^'	5326	7.2091	3.8579
649	sd	5106	6.9113	3.8396
650	mt	5086	6.8842	3.8379
651	bä	5031	6.8098	3.8331
652	py	4944	6.692	3.8256
653	vk	4925	6.6663	3.8239
654	wy	4842	6.5539	3.8165
655	gy	4744	6.4213	3.8076
656	dü	4669	6.3198	3.8007
657	mh	4608	6.2372	3.795
658	np	4606	6.2345	3.7948
659	rw	4600	6.2264	3.7942
660	'n	4544	6.1506	3.7889
661	dž	4538	6.1425	3.7883
661	nm	4538	6.1425	3.7883
662	ši	4472	6.0531	3.782
663	yc	4463	6.0409	3.7811
664	öa	4430	5.9963	3.7779
665	hs	4385	5.9354	3.7734
666	yk	4330	5.8609	3.768
667	gw	4296	5.8149	3.7645
668	eü	4286	5.8014	3.7635
669	eõ	4262	5.7689	3.7611
670	c-	4204	5.6904	3.7551
671	ži	4082	5.5252	3.7423
672	y-	4074	5.5144	3.7415
673	i'	4025	5.4481	3.7362
673	uõ	4025	5.4481	3.7362
674	mj	4012	5.4305	3.7348
675	ux	3984	5.3926	3.7318
676	aþ	3932	5.3222	3.7261
677	vd	3897	5.2748	3.7222
678	'e	3889	5.264	3.7213
679	ša	3850	5.2112	3.7169
680	yb	3826	5.1787	3.7142
681	-c	3814	5.1625	3.7129
682	mv	3739	5.061	3.7042
683	'c	3725	5.042	3.7026
684	šo	3707	5.0176	3.7005
685	uð	3699	5.0068	3.6996
686	cm	3679	4.9797	3.6972
687	dp	3676	4.9757	3.6969
688	xe	3605	4.8796	3.6884
689	rz	3601	4.8742	3.6879
690	'u	3562	4.8214	3.6832
691	cd	3517	4.7605	3.6777
692	aq	3474	4.7023	3.6723
693	öh	3461	4.6847	3.6707
694	öj	3460	4.6833	3.6706
695	xo	3435	4.6495	3.6674
696	v-	3425	4.6359	3.6661
697	zy	3400	4.6021	3.663
698	mf	3363	4.552	3.6582
699	w'	3355	4.5412	3.6572
700	kw	3343	4.5249	3.6556
701	vy	3338	4.5182	3.655
702	m'	3313	4.4843	3.6517
703	yp	3308	4.4776	3.651
704	ð$	3304	4.4722	3.6505
705	gv	3248	4.3964	3.6431
706	gd	3215	4.3517	3.6387
707	uy	3157	4.2732	3.6308
708	nw	3115	4.2163	3.6249
709	cs	3113	4.2136	3.6247
710	cg	3072	4.1581	3.6189
711	tg	3071	4.1568	3.6188
712	uä	3069	4.1541	3.6185
713	df	3058	4.1392	3.6169
714	vü	3037	4.1108	3.6139
715	iä	3027	4.0972	3.6125
716	iq	3012	4.0769	3.6103
717	g'	2987	4.0431	3.6067
718	kg	2984	4.039	3.6063
719	bt	2981	4.035	3.6058
720	é$	2924	3.9578	3.5975
721	tf	2918	3.9497	3.5966
721	þe	2918	3.9497	3.5966
722	cq	2891	3.9131	3.5925
723	wk	2843	3.8482	3.5853
724	fy	2823	3.8211	3.5822
725	md	2816	3.8116	3.5811
726	q$	2790	3.7764	3.5771
727	hw	2750	3.7223	3.5708
728	uü	2746	3.7169	3.5702
729	dc	2736	3.7033	3.5686
730	-u	2708	3.6654	3.5641
731	gb	2705	3.6614	3.5636
732	'r	2665	3.6072	3.5572
733	vp	2631	3.5612	3.5516
734	gö	2580	3.4922	3.5431
735	fg	2504	3.3893	3.5301
736	üj	2481	3.3582	3.5261
737	sq	2480	3.3568	3.5259
738	-f	2470	3.3433	3.5242
739	x'	2469	3.3419	3.524
740	db	2434	3.2946	3.5178
741	'k	2382	3.2242	3.5084
742	u'	2289	3.0983	3.4911
743	wu	2283	3.0902	3.49
744	iy	2270	3.0726	3.4875
745	wt	2255	3.0523	3.4846
746	wc	2241	3.0333	3.4819
747	yv	2236	3.0266	3.481
748	lw	2201	2.9792	3.4741
749	x-	2186	2.9589	3.4711
750	ið	2101	2.8438	3.4539
751	c'	2076	2.81	3.4487
752	-w	2074	2.8073	3.4483
753	hb	2069	2.8005	3.4472
754	að	1997	2.7031	3.4319
754	zl	1997	2.7031	3.4319
