Rank	Bigram	Frequency	Frequency per million	Zipf value
406	mm	280512	96.0011	4.9823
407	af	280367	95.9515	4.9821
408	rp	279756	95.7424	4.9811
409	wi	274987	94.1103	4.9736
410	ld	270039	92.4169	4.9658
411	ua	267435	91.5257	4.9615
412	eh	264851	90.6414	4.9573
413	ls	262537	89.8494	4.9535
414	b$	262509	89.8399	4.9535
415	lm	258523	88.4757	4.9468
416	ny	256006	87.6143	4.9426
417	mc	254305	87.0322	4.9397
418	ow	244661	83.7316	4.9229
419	ii	239926	82.1112	4.9144
420	f$	238236	81.5328	4.9113
421	žj	232672	79.6286	4.9011
422	vc	232590	79.6005	4.9009
423	^y	222329	76.0888	4.8813
424	kc	217692	74.5019	4.8722
425	dy	215323	73.6911	4.8674
426	nz	211299	72.314	4.8592
427	w$	209759	71.7869	4.856
428	ph	208851	71.4762	4.8542
429	žb	208740	71.4382	4.8539
430	we	208076	71.211	4.8525
431	hl	206679	70.7329	4.8496
432	ff	204271	69.9088	4.8445
433	gđ	201872	69.0877	4.8394
434	ae	201499	68.9601	4.8386
435	ya	195807	67.0121	4.8262
436	nč	195269	66.828	4.825
437	cl	191543	65.5528	4.8166
438	ew	191076	65.393	4.8155
439	oe	189890	64.9871	4.8128
440	ui	187691	64.2345	4.8078
441	jv	183835	62.9148	4.7988
442	oa	180476	61.7653	4.7907
443	rh	179357	61.3823	4.788
444	yj	176540	60.4182	4.7812
445	x$	176338	60.3491	4.7807
446	rč	174484	59.7146	4.7761
447	ž$	169178	57.8987	4.7627
448	ty	168170	57.5537	4.7601
449	ms	167285	57.2508	4.7578
450	fu	166738	57.0636	4.7564
451	đo	166263	56.9011	4.7551
452	nf	164781	56.3939	4.7512
453	fl	164612	56.336	4.7508
454	šć	161328	55.2121	4.742
455	my	157393	53.8654	4.7313
456	by	155295	53.1474	4.7255
457	pn	154902	53.0129	4.7244
458	yo	154162	52.7597	4.7223
459	yl	151232	51.7569	4.714
460	rj	147996	50.6495	4.7046
461	ue	147820	50.5892	4.7041
462	pć	146205	50.0365	4.6993
463	kć	141318	48.364	4.6845
464	ex	140896	48.2196	4.6832
465	dd	136872	46.8424	4.6706
466	bb	135062	46.223	4.6649
467	lk	134059	45.8797	4.6616
468	jc	133610	45.7261	4.6602
469	gh	131912	45.1449	4.6546
470	wo	130215	44.5642	4.649
471	cn	130061	44.5115	4.6485
472	yn	127135	43.5101	4.6386
473	žr	126181	43.1836	4.6353
474	-a	121818	41.6904	4.62
475	'$	117240	40.1237	4.6034
476	oy	116714	39.9437	4.6014
477	ye	113762	38.9334	4.5903
478	tm	112525	38.51	4.5856
479	ky	111193	38.0542	4.5804
480	mk	110888	37.9498	4.5792
481	iu	109866	37.6	4.5752
482	lc	109324	37.4145	4.573
483	a-	109238	37.3851	4.5727
484	aw	107928	36.9368	4.5675
485	qu	107265	36.7099	4.5648
486	aa	106748	36.5329	4.5627
487	vs	106264	36.3673	4.5607
488	nr	98736	33.7909	4.5288
489	hm	98424	33.6842	4.5274
490	jč	95734	32.7636	4.5154
491	cj	94453	32.3252	4.5095
492	l'	92660	31.7115	4.5012
493	km	92411	31.6263	4.5
494	pc	91662	31.37	4.4965
495	vš	91429	31.2902	4.4954
496	bz	91124	31.1859	4.494
497	mt	90976	31.1352	4.4933
498	vk	89983	30.7954	4.4885
499	o-	89704	30.6999	4.4871
500	tc	89311	30.5654	4.4852
501	čj	89213	30.5318	4.4848
502	lv	88994	30.4569	4.4837
503	cy	88629	30.332	4.4819
504	žl	87737	30.0267	4.4775
505	ax	86968	29.7635	4.4737
506	dz	86282	29.5287	4.4702
507	gg	85447	29.243	4.466
508	lf	85355	29.2115	4.4656
509	lb	85302	29.1934	4.4653
510	šp	85058	29.1099	4.464
511	ft	82679	28.2957	4.4517
512	e-	82317	28.1718	4.4498
513	pp	82058	28.0831	4.4484
514	čl	81930	28.0393	4.4478
515	ct	80256	27.4664	4.4388
516	gt	77510	26.5267	4.4237
517	-u	76919	26.3244	4.4204
518	kš	76068	26.0332	4.4155
519	jl	75894	25.9736	4.4145
520	pš	74626	25.5397	4.4072
521	vč	73921	25.2984	4.4031
522	zj	73388	25.116	4.4
523	pk	72678	24.873	4.3957
524	sy	71748	24.5547	4.3901
525	ćo	71518	24.476	4.3887
526	wh	71500	24.4698	4.3886
527	i-	69347	23.733	4.3754
528	čv	68962	23.6012	4.3729
529	^'	68794	23.5437	4.3719
530	^q	68454	23.4274	4.3697
531	žo	65924	22.5615	4.3534
532	cv	65903	22.5543	4.3532
533	-o	65020	22.2521	4.3474
534	zz	64487	22.0697	4.3438
535	gs	63863	21.8562	4.3396
536	cc	63169	21.6187	4.3348
537	hy	61398	21.0126	4.3225
538	mč	59706	20.4335	4.3103
539	rf	59704	20.4328	4.3103
540	bs	59180	20.2535	4.3065
541	nv	58038	19.8627	4.298
542	fb	57243	19.5906	4.292
543	yd	55766	19.0851	4.2807
544	jg	55563	19.0156	4.2791
545	wn	54768	18.7435	4.2729
546	-d	54637	18.6987	4.2718
547	uf	53524	18.3178	4.2629
548	n-	52961	18.1251	4.2583
549	yu	52554	17.9858	4.2549
550	ys	50854	17.404	4.2406
551	nl	50843	17.4003	4.2406
552	tz	49512	16.9448	4.229
553	lp	49275	16.8636	4.227
554	jp	49219	16.8445	4.2265
555	xa	48761	16.6877	4.2224
556	-m	48747	16.6829	4.2223
557	dw	48014	16.4321	4.2157
558	nđ	47498	16.2555	4.211
559	-s	46792	16.0139	4.2045
560	ox	45159	15.455	4.1891
561	lz	45086	15.43	4.1884
562	^đ	44217	15.1326	4.1799
563	nh	43576	14.9132	4.1736
564	ix	42923	14.6898	4.167
565	^x	42749	14.6302	4.1653
566	sf	42605	14.5809	4.1638
567	šč	42163	14.4297	4.1593
568	rđ	41692	14.2685	4.1544
569	sb	41533	14.2141	4.1527
570	's	41528	14.2123	4.1527
571	d-	41198	14.0994	4.1492
572	-h	41146	14.0816	4.1487
573	pč	41101	14.0662	4.1482
574	-p	40894	13.9954	4.146
575	g-	40465	13.8486	4.1414
576	xi	39833	13.6323	4.1346
577	kh	39506	13.5203	4.131
578	sw	38629	13.2202	4.1212
579	o'	37719	12.9088	4.1109
580	nb	37034	12.6743	4.1029
581	lg	36330	12.4334	4.0946
582	kč	36013	12.3249	4.0908
583	žv	35445	12.1305	4.0839
584	uu	35135	12.0244	4.0801
585	ws	34953	11.9622	4.0778
586	-t	34407	11.7753	4.071
587	-j	33982	11.6298	4.0656
588	m-	33542	11.4793	4.0599
589	t-	33444	11.4457	4.0586
590	gm	32932	11.2705	4.0519
591	r-	32563	11.1442	4.047
592	šm	32519	11.1292	4.0465
593	yr	32482	11.1165	4.046
594	s-	32313	11.0587	4.0437
595	šv	30805	10.5426	4.0229
596	-b	30778	10.5333	4.0226
597	k'	30765	10.5289	4.0224
598	jz	29716	10.1699	4.0073
599	-e	29216	9.9987	3.9999
600	tw	29211	9.997	3.9999
601	-k	29060	9.9454	3.9976
602	np	28544	9.7688	3.9898
603	bd	28433	9.7308	3.9881
604	't	27952	9.5662	3.9807
605	wr	27716	9.4854	3.9771
606	l-	27567	9.4344	3.9747
607	k-	26827	9.1811	3.9629
608	-i	26817	9.1777	3.9627
609	-n	26607	9.1059	3.9593
610	mf	25642	8.7756	3.9433
611	dc	25495	8.7253	3.9408
612	hh	25338	8.6716	3.9381
613	yi	25217	8.6301	3.936
614	u-	25142	8.6045	3.9347
615	cm	24712	8.4573	3.9272
616	ym	24332	8.3273	3.9205
617	rć	24246	8.2978	3.919
618	-l	23401	8.0086	3.9036
619	c-	23217	7.9457	3.9001
620	'o	23210	7.9433	3.9
621	xt	22832	7.8139	3.8929
622	'a	22794	7.8009	3.8921
623	yt	22635	7.7465	3.8891
624	h-	22315	7.637	3.8829
625	xe	22298	7.6312	3.8826
626	t'	22251	7.6151	3.8817
627	wc	21816	7.4662	3.8731
628	wl	21787	7.4563	3.8725
629	md	21721	7.4337	3.8712
630	wy	21601	7.3926	3.8688
631	yc	21282	7.2835	3.8623
632	yb	21275	7.2811	3.8622
633	v-	21006	7.189	3.8567
634	n'	20824	7.1267	3.8529
635	jš	20771	7.1086	3.8518
636	y-	20721	7.0915	3.8507
637	a'	20150	6.896	3.8386
638	-r	19912	6.8146	3.8334
639	bv	19784	6.7708	3.8306
640	fn	19738	6.755	3.8296
641	rw	19634	6.7194	3.8273
642	šc	19568	6.6969	3.8259
643	xo	19070	6.5264	3.8147
644	yw	19032	6.5134	3.8138
645	py	19015	6.5076	3.8134
646	dt	18878	6.4607	3.8103
647	kg	18742	6.4142	3.8071
648	dh	18550	6.3485	3.8027
649	gv	18504	6.3327	3.8016
650	cg	18329	6.2728	3.7975
651	gy	18021	6.1674	3.7901
