Rank	Character	Frequency	Frequency per million	Zipf value
213	ồ	4	0.0017	0.2304
213	ờ	4	0.0017	0.2304
213	ウ	4	0.0017	0.2304
213	ジ	4	0.0017	0.2304
213	ド	4	0.0017	0.2304
213	ブ	4	0.0017	0.2304
213	ャ	4	0.0017	0.2304
213	位	4	0.0017	0.2304
213	力	4	0.0017	0.2304
213	勝	4	0.0017	0.2304
213	区	4	0.0017	0.2304
213	去	4	0.0017	0.2304
213	和	4	0.0017	0.2304
213	存	4	0.0017	0.2304
213	孤	4	0.0017	0.2304
213	平	4	0.0017	0.2304
213	当	4	0.0017	0.2304
213	彼	4	0.0017	0.2304
213	我	4	0.0017	0.2304
213	招	4	0.0017	0.2304
213	敗	4	0.0017	0.2304
213	新	4	0.0017	0.2304
213	次	4	0.0017	0.2304
213	歩	4	0.0017	0.2304
213	段	4	0.0017	0.2304
213	特	4	0.0017	0.2304
213	独	4	0.0017	0.2304
213	第	4	0.0017	0.2304
213	縋	4	0.0017	0.2304
213	美	4	0.0017	0.2304
213	途	4	0.0017	0.2304
213	遥	4	0.0017	0.2304
213	鼓	4	0.0017	0.2304
214	ĩ	3	0.0013	0.1139
214	й	3	0.0013	0.1139
214	മ	3	0.0013	0.1139
214	ව	3	0.0013	0.1139
214	ệ	3	0.0013	0.1139
214	ỉ	3	0.0013	0.1139
214	タ	3	0.0013	0.1139
214	ビ	3	0.0013	0.1139
214	ュ	3	0.0013	0.1139
214	レ	3	0.0013	0.1139
214	乗	3	0.0013	0.1139
214	你	3	0.0013	0.1139
214	像	3	0.0013	0.1139
214	刻	3	0.0013	0.1139
214	史	3	0.0013	0.1139
214	味	3	0.0013	0.1139
214	子	3	0.0013	0.1139
214	工	3	0.0013	0.1139
214	年	3	0.0013	0.1139
214	成	3	0.0013	0.1139
214	敵	3	0.0013	0.1139
214	束	3	0.0013	0.1139
214	歴	3	0.0013	0.1139
214	煌	3	0.0013	0.1139
214	約	3	0.0013	0.1139
214	蕫	3	0.0013	0.1139
214	誓	3	0.0013	0.1139
214	貴	3	0.0013	0.1139
214	超	3	0.0013	0.1139
214	身	3	0.0013	0.1139
214	阳	3	0.0013	0.1139
214	険	3	0.0013	0.1139
214	題	3	0.0013	0.1139
214	鰈	3	0.0013	0.1139
215	ð	2	0.0008	-0.0969
215	ī	2	0.0008	-0.0969
215	җ	2	0.0008	-0.0969
215	ө	2	0.0008	-0.0969
215	ل	2	0.0008	-0.0969
215	ه	2	0.0008	-0.0969
215	ය	2	0.0008	-0.0969
215	ử	2	0.0008	-0.0969
215	ぴ	2	0.0008	-0.0969
215	ぼ	2	0.0008	-0.0969
215	ぽ	2	0.0008	-0.0969
215	ィ	2	0.0008	-0.0969
215	ォ	2	0.0008	-0.0969
215	ゴ	2	0.0008	-0.0969
215	プ	2	0.0008	-0.0969
215	ム	2	0.0008	-0.0969
215	丸	2	0.0008	-0.0969
215	了	2	0.0008	-0.0969
215	使	2	0.0008	-0.0969
215	倒	2	0.0008	-0.0969
215	値	2	0.0008	-0.0969
215	傍	2	0.0008	-0.0969
215	優	2	0.0008	-0.0969
215	冒	2	0.0008	-0.0969
215	利	2	0.0008	-0.0969
215	加	2	0.0008	-0.0969
215	吐	2	0.0008	-0.0969
215	喜	2	0.0008	-0.0969
215	地	2	0.0008	-0.0969
215	均	2	0.0008	-0.0969
215	壊	2	0.0008	-0.0969
215	失	2	0.0008	-0.0969
215	女	2	0.0008	-0.0969
215	完	2	0.0008	-0.0969
215	将	2	0.0008	-0.0969
215	導	2	0.0008	-0.0969
215	律	2	0.0008	-0.0969
215	微	2	0.0008	-0.0969
215	急	2	0.0008	-0.0969
215	悩	2	0.0008	-0.0969
215	戦	2	0.0008	-0.0969
215	捨	2	0.0008	-0.0969
215	救	2	0.0008	-0.0969
215	旋	2	0.0008	-0.0969
215	时	2	0.0008	-0.0969
215	春	2	0.0008	-0.0969
215	染	2	0.0008	-0.0969
215	栄	2	0.0008	-0.0969
215	欲	2	0.0008	-0.0969
215	歯	2	0.0008	-0.0969
215	残	2	0.0008	-0.0969
215	沿	2	0.0008	-0.0969
215	法	2	0.0008	-0.0969
215	浅	2	0.0008	-0.0969
215	浪	2	0.0008	-0.0969
215	済	2	0.0008	-0.0969
215	湯	2	0.0008	-0.0969
215	演	2	0.0008	-0.0969
215	濡	2	0.0008	-0.0969
215	灯	2	0.0008	-0.0969
215	热	2	0.0008	-0.0969
215	獄	2	0.0008	-0.0969
215	男	2	0.0008	-0.0969
215	番	2	0.0008	-0.0969
215	発	2	0.0008	-0.0969
215	皆	2	0.0008	-0.0969
215	皮	2	0.0008	-0.0969
215	穏	2	0.0008	-0.0969
215	突	2	0.0008	-0.0969
215	算	2	0.0008	-0.0969
215	脈	2	0.0008	-0.0969
215	膚	2	0.0008	-0.0969
215	色	2	0.0008	-0.0969
215	襲	2	0.0008	-0.0969
215	要	2	0.0008	-0.0969
215	計	2	0.0008	-0.0969
215	許	2	0.0008	-0.0969
215	誘	2	0.0008	-0.0969
215	譲	2	0.0008	-0.0969
215	負	2	0.0008	-0.0969
215	車	2	0.0008	-0.0969
215	転	2	0.0008	-0.0969
215	輪	2	0.0008	-0.0969
215	速	2	0.0008	-0.0969
215	鐘	2	0.0008	-0.0969
215	陸	2	0.0008	-0.0969
215	階	2	0.0008	-0.0969
215	隠	2	0.0008	-0.0969
215	離	2	0.0008	-0.0969
215	ﾃ	2	0.0008	-0.0969
215	ﾉ	2	0.0008	-0.0969
216	ï	1	0.0004	-0.3979
216	ÿ	1	0.0004	-0.3979
216	ũ	1	0.0004	-0.3979
216	θ	1	0.0004	-0.3979
216	χ	1	0.0004	-0.3979
216	ы	1	0.0004	-0.3979
216	أ	1	0.0004	-0.3979
216	ا	1	0.0004	-0.3979
216	ب	1	0.0004	-0.3979
216	ر	1	0.0004	-0.3979
216	ك	1	0.0004	-0.3979
216	و	1	0.0004	-0.3979
216	ി	1	0.0004	-0.3979
216	ආ	1	0.0004	-0.3979
